date,forecast_target_date,ret_A_SOP_Markowitz_net,ret_B_SOP_VolManaged_net,ret_C_VIX_Markowitz_net,ret_D_VIX_VolManaged_net,ret_HM_Markowitz_net,ret_BuyHold_net,w_A_SOP_Markowitz,w_B_SOP_VolManaged,w_C_VIX_Markowitz,w_D_VIX_VolManaged,w_HM_Markowitz,w_BuyHold
2017-05-31,2017-06-30,0.008397,0.008397,0.002265645735008262,0.007913433185657593,0.008397,0.005798,1.5,1.5,0.35695107441242135,1.4278042976496854,1.5,1.0
2017-06-30,2017-07-31,0.030694,0.030694,0.013294278806693437,0.030585706446474528,0.030694,0.020696,1.5,1.5,0.6519708150451344,1.5,1.5,1.0
2017-07-31,2017-08-31,0.002907,0.002907,0.0007016421869144836,0.0017683936379287403,0.002907,0.002238,1.5,1.5,0.27469993286898703,1.0987997314759481,1.5,1.0
2017-08-31,2017-09-30,0.029625,0.029625,0.00952270699350352,0.02902319959721392,0.029625,0.02005,1.5,1.5,0.4651930364985859,1.5,1.5,1.0
2017-09-30,2017-10-31,0.035748,0.035748,0.0018645466409882433,0.005299344782944489,0.035748,0.024132,1.5,1.5,0.06721398171341267,0.2688559268536507,1.5,1.0
2017-10-31,2017-11-30,0.0466835,0.0466835,0.012732940557100838,0.04483678389028048,0.0466835,0.031389,1.5,1.5,0.4067558040678854,1.5,1.5,1.0
2017-11-30,2017-12-31,0.0162735,0.0162735,0.008618951219812869,0.0162735,0.0162735,0.011149,1.5,1.5,0.8125291477552911,1.5,1.5,1.0
2017-12-31,2018-01-31,0.08654,0.08654,0.04400125124604166,0.08654,0.08654,0.05806,1.5,1.5,0.7547048403639172,1.5,1.5,1.0
2018-01-31,2018-02-28,-0.0570415,-0.0570415,-0.05815944273945413,-0.0570415,-0.0570415,-0.037661,1.5,1.5,1.5,1.5,1.5,1.0
2018-02-28,2018-03-31,-0.038788500000000004,-0.018690606580027833,-0.038788500000000004,-0.018690606580027833,-0.038788500000000004,-0.025459,1.5,0.701164854725062,1.5,0.701164854725062,1.5,1.0
2018-03-31,2018-04-30,0.004955,0.003459292178273977,0.004955,0.003459292178273977,0.004955,0.00377,1.5,1.15809758182343,1.5,1.15809758182343,1.5,1.0
2018-04-30,2018-05-31,0.035,0.03448714637273515,0.035,0.03448714637273515,0.035,0.0238,1.5,1.5,1.5,1.5,1.5,1.0
2018-05-31,2018-06-30,0.00956,0.00956,0.00956,0.00956,0.00956,0.00684,1.5,1.5,1.5,1.5,1.5,1.0
2018-06-30,2018-07-31,0.054916,0.054916,0.054916,0.054916,0.054916,0.037144,1.5,1.5,1.5,1.5,1.5,1.0
2018-07-31,2018-08-31,0.048607000000000004,0.048607000000000004,0.04288428889079502,0.048607000000000004,0.048607000000000004,0.032938,1.5,1.5,1.3257289996587802,1.5,1.5,1.0
2018-08-31,2018-09-30,0.0069570000000000005,0.0069570000000000005,0.00651569199080535,0.0069570000000000005,0.0069570000000000005,0.005138,1.5,1.5,1.4158552344795035,1.5,1.5,1.0
2018-09-30,2018-10-31,-0.1035635,-0.1035635,-0.07749289435191646,-0.1035635,-0.1035635,-0.068409,1.5,1.5,1.122950653260434,1.5,1.5,1.0
2018-10-31,2018-11-30,0.028727999999999997,0.015497082450106954,0.02816242597989065,0.015497082450106954,0.028727999999999997,0.019752,1.5,0.8198171113565164,1.5,0.8198171113565164,1.5,1.0
2018-11-30,2018-12-31,-0.136919,-0.12125214928380626,-0.136919,-0.12125214928380626,-0.136919,-0.090646,1.5,1.3225642233677246,1.5,1.3225642233677246,1.5,1.0
2018-12-31,2019-01-31,0.12106349999999999,0.044814513896146733,0.12106349999999999,0.044814513896146733,0.12106349999999999,0.081409,1.5,0.5531359159400354,1.5,0.5531359159400354,1.5,1.0
2019-01-31,2019-02-28,0.046662,0.03808475122315567,0.046662,0.03808475122315567,0.046662,0.031708,1.5,1.2480655924121944,1.5,1.2480655924121944,1.5,1.0
2019-02-28,2019-03-31,0.0283465,0.02796859838861829,0.027769160622623173,0.02796859838861829,0.0283465,0.019531,1.5,1.5,1.4698217878115714,1.5,1.5,1.0
2019-03-31,2019-04-30,0.059893499999999995,0.059893499999999995,0.04592797710866266,0.059893499999999995,0.059893499999999995,0.040629,1.5,1.5,1.1499840063548932,1.5,1.5,1.0
2019-04-30,2019-05-31,-0.09583049999999999,-0.09583049999999999,-0.0607649434635957,-0.09583049999999999,-0.09583049999999999,-0.063187,1.5,1.5,0.9585020059583201,1.5,1.5,1.0
2019-05-31,2019-06-30,0.1034415,0.1034415,0.10262925300893748,0.1034415,0.1034415,0.069561,1.5,1.5,1.5,1.5,1.5,1.0
2019-06-30,2019-07-31,0.0209545,0.0209545,0.018851948600035903,0.0209545,0.0209545,0.014603,1.5,1.5,1.3519642751556644,1.5,1.5,1.0
2019-07-31,2019-08-31,-0.024927499999999995,-0.024927499999999995,-0.025149553587266497,-0.024927499999999995,-0.024927499999999995,-0.016085,1.5,1.5,1.5,1.5,1.5,1.0
2019-08-31,2019-09-30,0.027286499999999995,0.015611827676229512,0.027286499999999995,0.015611827676229512,0.027286499999999995,0.018791,1.5,0.8686294779205838,1.5,0.8686294779205838,1.5,1.0
2019-09-30,2019-10-31,0.0316815,0.030734444216880877,0.0316815,0.030734444216880877,0.0316815,0.021621,1.5,1.5,1.5,1.5,1.5,1.0
2019-10-31,2019-11-30,0.053709,0.053709,0.0321800019076865,0.053709,0.053709,0.036206,1.5,1.5,0.9102613791619598,1.5,1.5,1.0
2019-11-30,2019-12-31,0.0439805,0.0439805,0.022924187146526203,0.0439805,0.0439805,0.029787,1.5,1.5,0.7658707536811704,1.5,1.5,1.0
2019-12-31,2020-01-31,-0.000488,-0.000488,-0.0003882724535079006,-0.000488,-0.000488,0.000108,1.5,1.5,1.0538924903527698,1.5,1.5,1.0
2020-01-31,2020-02-29,-0.123408,-0.123408,-0.12407716126447085,-0.123408,-0.123408,-0.081872,1.5,1.5,1.5,1.5,1.5,1.0
2020-02-29,2020-03-31,-0.18359549999999997,-0.09645630989089263,-0.18359549999999997,-0.09645630989089263,-0.18359549999999997,-0.121997,1.5,0.7839659966218775,1.5,0.7839659966218775,1.5,1.0
2020-03-31,2020-04-30,0.193335,0.04772030100506718,0.193335,0.04772030100506718,0.193335,0.12889,1.5,0.375,1.5,0.375,1.5,1.0
2020-04-30,2020-05-31,0.06377346000695663,0.016018365001739157,0.071677,0.01799425,0.071677,0.047818,1.339417692855391,0.33485442321384773,1.5,0.375,1.5,1.0
2020-05-31,2020-06-30,0.024937268325481717,0.015086890521172742,0.030472,0.018263258443389368,0.030472,0.020348,1.2344305161286004,0.7725948840597381,1.5,0.9388072564214511,1.5,1.0
2020-06-30,2020-07-31,0.06563436539299511,0.02279050058815041,0.085315,0.029647578234099983,0.085315,0.05691,1.1556510232753905,0.40901033980860935,1.5,0.5308830238163635,1.5,1.0
2020-07-31,2020-08-31,0.07909082602023015,0.10641551550971291,0.108052,0.10659832453572454,0.108052,0.072068,1.0987682059555623,1.5,1.5,1.5,1.5,1.0
2020-08-31,2020-09-30,-0.04100791172165815,-0.0572765,-0.0572765,-0.0572765,-0.0572765,-0.038151,1.0737057335235725,1.5,1.5,1.5,1.5,1.0
2020-09-30,2020-10-31,-0.027944936865566428,-0.015893397581837224,-0.0396635,-0.021653501841894705,-0.0396635,-0.026409,1.0569946125507246,0.5495380695684444,1.5,0.7798593243190335,1.5,1.0
2020-10-31,2020-11-30,0.1223324928097453,0.08502007050038876,0.164056,0.1139853095986694,0.164056,0.109404,1.1191328790297133,0.7800801769510973,1.5,1.0455597251696678,1.5,1.0
2020-11-30,2020-12-31,0.04134953676220555,0.04216005030447237,0.062307999999999995,0.0616263395877545,0.062307999999999995,0.041572,0.9989815712731575,1.0229643260043462,1.5,1.5,1.5,1.0
2020-12-31,2021-01-31,-0.010012155744245193,-0.015793553510993482,-0.015078000000000001,-0.015078000000000001,-0.015078000000000001,-0.010052,0.9955195728876822,1.5,1.5,1.5,1.5,1.0
2021-01-31,2021-02-28,0.030802183483791396,0.038107652512669246,0.039155999999999996,0.039155999999999996,0.039155999999999996,0.026104,1.1912251716980928,1.462021899459109,1.5,1.5,1.5,1.0
2021-02-28,2021-03-31,0.05782709798366027,0.06491403284918866,0.064971,0.064971,0.064971,0.043314,1.3402272020403008,1.5,1.5,1.5,1.5,1.0
2021-03-31,2021-04-30,0.08031511179298946,0.080856,0.080856,0.080856,0.080856,0.053904,1.494251793564022,1.5,1.5,1.5,1.5,1.0
2021-04-30,2021-05-31,0.009303377690346034,0.009312,0.009312,0.009312,0.009312,0.006208,1.5,1.5,1.5,1.5,1.5,1.0
2021-05-31,2021-06-30,0.035523,0.035523,0.035523,0.035523,0.035523,0.023682,1.5,1.5,1.5,1.5,1.5,1.0
2021-06-30,2021-07-31,0.036457500000000004,0.036457500000000004,0.036457500000000004,0.036457500000000004,0.036457500000000004,0.024305,1.5,1.5,1.5,1.5,1.5,1.0
2021-07-31,2021-08-31,0.045899999999999996,0.045899999999999996,0.045899999999999996,0.045899999999999996,0.045899999999999996,0.0306,1.5,1.5,1.5,1.5,1.5,1.0
2021-08-31,2021-09-30,-0.0691155,-0.0691155,-0.0691155,-0.0691155,-0.0691155,-0.046077,1.5,1.5,1.5,1.5,1.5,1.0
2021-09-30,2021-10-31,0.105765,0.105765,0.105765,0.105765,0.105765,0.07051,1.5,1.5,1.5,1.5,1.5,1.0
2021-10-31,2021-11-30,-0.010934000000000001,-0.010934000000000001,-0.010934000000000001,-0.010934000000000001,-0.010934000000000001,-0.007256,1.5,1.5,1.5,1.5,1.5,1.0
2021-11-30,2021-12-31,0.06522750000000001,0.06522750000000001,0.06522750000000001,0.06522750000000001,0.06522750000000001,0.043485,1.5,1.5,1.5,1.5,1.5,1.0
2021-12-31,2022-01-31,-0.0783645,-0.0783645,-0.0783645,-0.0783645,-0.0783645,-0.052243,1.5,1.5,1.5,1.5,1.5,1.0
2022-01-31,2022-02-28,-0.0439395,-0.040381152310054395,-0.0439395,-0.040381152310054395,-0.0439395,-0.029293,1.5,1.3719696437971574,1.5,1.3719696437971574,1.5,1.0
2022-02-28,2022-03-31,0.0568375,0.03885522845608754,0.0568375,0.03885522845608754,0.0568375,0.037925,1.5,1.03784317665056,1.5,1.03784317665056,1.5,1.0
2022-03-31,2022-04-30,-0.131414,-0.07075200905363101,-0.131414,-0.07075200905363101,-0.131414,-0.087576,1.5,0.8041130278575841,1.5,0.8041130278575841,1.5,1.0
2022-04-30,2022-05-31,0.000411,0.0003139598143728917,0.000411,0.0003139598143728917,0.000411,0.000374,1.5,0.7751774816767902,1.5,0.7751774816767902,1.5,1.0
2022-05-31,2022-06-30,-0.1228245,-0.04037188501648953,-0.1228245,-0.04037188501648953,-0.1228245,-0.081683,1.5,0.49279079501843626,1.5,0.49279079501843626,1.5,1.0
2022-06-30,2022-07-31,0.14024899999999998,0.050152165201273996,0.14024899999999998,0.050152165201273996,0.1313001950819895,0.093766,1.5,0.5314868804664722,1.5,0.5314868804664722,1.4052695687547847,1.0
2022-07-31,2022-08-31,-0.06112552353379736,-0.049552194703117884,-0.061392499999999996,-0.049781717478783016,-0.05035620865089845,-0.040295,1.4934395757168537,1.195775833020199,1.5,1.2010286714608702,1.2322964565122565,1.0
2022-08-31,2022-09-30,-0.1268385104765853,-0.09632815852485174,-0.13819250000000002,-0.10498411308900896,-0.10449894199896692,-0.091495,1.3765531434029052,1.0493987134808362,1.5,1.1435069381556957,1.1377169303465753,1.0
2022-09-30,2022-10-31,0.09598725529432263,0.050300303146726684,0.11922200000000001,0.06228449831075654,0.07788715300526913,0.080248,1.205217060334143,0.6239855152671929,1.5,0.7766055623551265,0.9728845081158619,1.0
2022-10-31,2022-11-30,0.05733309750546436,0.024073947703532043,0.0797975,0.03285025246621671,0.04723017278174504,0.054165,1.0658755443184984,0.4190263617252503,1.5,0.5896931831659129,0.8678006167709436,1.0
2022-11-30,2022-12-31,-0.05788494164751708,-0.021369698680918512,-0.07684562019983342,-0.029013012371577062,-0.04669082852637794,-0.058784,0.9835291220625797,0.39682356956177595,1.2857457447483398,0.5187586259875246,0.8036631388026793,1.0
2022-12-31,2023-01-31,0.06139488532498871,0.05762011893189554,0.08581658076029756,0.0804484888676761,0.049102351280080815,0.06381,0.9605270831270437,0.9101323512591883,1.366909745675481,1.295193860375698,0.757285972953969,1.0
2023-01-31,2023-02-28,-0.021139655413273898,-0.024058327018240854,-0.02601394523340124,-0.02917569322237454,-0.016608833764009526,-0.024265,0.8828153941747883,0.9882916353550364,1.0458085463362514,1.1707587399889545,0.7213034513502226,1.0
2023-02-28,2023-03-31,0.032742696697322236,0.04608438865112172,0.04287272219901301,0.05392463810998343,0.02746782206928092,0.037479,0.8611583082784822,1.2663130794060709,1.164458734967375,1.5,0.7052143148847129,1.0
2023-03-31,2023-04-30,0.01303972016014479,0.011194108362825495,0.013619808042944763,0.0117603265054596,0.011626151916487708,0.015015,0.8322287839079917,0.7371170174363888,0.911755370372326,0.8075548601966652,0.7057743828418012,1.0
2023-04-30,2023-05-31,0.00482474927243403,0.005014675526154585,0.0038537124588103005,0.005070301560731921,0.004701583206633417,0.005306,0.7713950244217148,1.5,0.5057222440326855,1.2571323807617618,0.6738130944778907,1.0
2023-05-31,2023-06-30,0.049038801017451915,0.08804037231828266,0.048005978371868645,0.0866685026201414,0.04438852828139242,0.066952,0.7167487983939133,1.3388315695134778,0.703758950169557,1.3145675331803484,0.6423268156629625,1.0
2023-06-30,2023-07-31,0.02251939752171856,0.04505824735427021,0.00824444592851019,0.013542987714595976,0.0217957300001986,0.0317,0.6653143107773322,1.5,0.1672503259151403,0.3837923001521428,0.6362097638917438,1.0
2023-07-31,2023-08-31,-0.008004108782257368,-0.025386,0.0016016856544221064,-0.007238408394333627,-0.008020544975665867,-0.015424,0.6245189598399571,1.5,0.14369511814509242,0.5747804725803697,0.6277806301469958,1.0
2023-08-31,2023-09-30,-0.02681813402102718,-0.05561204355374655,-0.001013956446372782,-0.00630278544105023,-0.02769489052115648,-0.047566,0.5992406699215194,1.1448604922715035,0.10122729160852845,0.19339663130245952,0.6165512364677757,1.0
2023-09-30,2023-10-31,-0.010167991324118891,-0.032765380864973354,-0.009218625576247863,-0.030130242860022936,-0.010628417623594065,-0.02104,0.5762842540939196,1.4384240676718285,0.5165369498406995,1.2892928710343843,0.5942075399708087,1.0
2023-10-31,2023-11-30,0.05162651788227329,0.07540806141012914,0.051282521522977985,0.07509309488640194,0.05665256193902974,0.090804,0.5470848228000339,0.8323363841422107,0.5430570538280521,0.8262085251291581,0.6049332261032876,1.0
2023-11-30,2023-12-31,0.023791701587387817,0.04149117054464366,0.003485414419257922,0.003060687212306263,0.029203893262491926,0.045506,0.4756317337514136,0.90522001633079,0.0,0.0,0.6043950054242228,1.0
2023-12-31,2024-01-31,0.009748047534276815,0.020119697280326507,0.0047,0.0047,0.011853224045590862,0.015831,0.45613927122982617,1.4600630522095652,0.0,0.0,0.6485963594075929,1.0
2024-01-31,2024-02-29,0.02622083155010661,0.06109363581034631,0.005777523952819064,0.008305079666637632,0.036939081304611585,0.053031,0.4511144316018229,1.1739033674804924,0.03332961384333869,0.08673131069780128,0.671149706651036,1.0
2024-02-29,2024-03-31,0.015887567452934095,0.027452722282094916,0.004250005579234992,0.0041699030339532985,0.022990535136153328,0.032211,0.41699497128070556,0.8470836535077235,0.0,0.0,0.6697242424987211,1.0
2024-03-31,2024-04-30,-0.012837682960653445,-0.0529871293033223,0.0047,0.0047,-0.025208126509788632,-0.0398,0.39330675590075315,1.2816903213822584,0.0,0.0,0.6720154972507981,1.0
2024-04-30,2024-05-31,0.021720027572892747,0.03176514838780542,0.011047682449700036,0.015270762461821517,0.03395566056342745,0.049431,0.3849044230028127,0.6294230485026929,0.15271145734534092,0.24972462065703785,0.6568456256969255,1.0
2024-05-31,2024-06-30,0.016382124582391296,0.04112361043404507,0.003870932813981989,0.003725413069014444,0.02655441712513514,0.037199,0.3716720488134198,1.1417916978793958,0.0,0.0,0.6794249402382907,1.0
2024-06-30,2024-07-31,0.007235889845186402,0.015066124539544656,0.0045,0.0045,0.009800260610961472,0.012148,0.36001289007504716,1.4400515603001887,0.0,0.0,0.6963440469427513,1.0
2024-07-31,2024-08-31,0.011876613331907636,0.013744234677035142,0.009249498823348476,0.011278072521269363,0.018488274445580034,0.024283,0.36348740459295253,0.5292051669201461,0.2474280611326518,0.3602331380342191,0.7030950550612194,1.0
2024-08-31,2024-09-30,0.011185941152530283,0.009434283551671238,0.0056903042595282715,0.005107586422197315,0.017734133700994085,0.022821,0.3833906844663041,0.30648547325680126,0.10144413912835239,0.08109522805219449,0.7320299704637294,1.0
2024-09-30,2024-10-31,-0.001579378669192907,-0.006149553213342528,-0.0012059376593030573,-0.005105323137064032,-0.006060074173421538,-0.00869,0.4296994106382089,0.7458680924930965,0.37317983449223463,0.6477619573557363,0.7848203782198107,1.0
2024-10-31,2024-11-30,0.03063047830822541,0.06736225790408362,0.07159220393646037,0.0873516429360336,0.049786743381724306,0.06042,0.47315967210976134,1.1333477014811357,1.220546871535361,1.5,0.8122635253895593,1.0
2024-11-30,2024-12-31,-0.009376617019406447,-0.02283168017945874,0.0012813350411718482,0.00026732635784909586,-0.01872297342165971,-0.023445,0.4812831742911883,0.9682846023488803,0.022922388439271232,0.04611712388968235,0.8253226988913964,1.0
